permalink,name,category_list,status,country_code,founded_at,company_permalink,funding_round_type,funded_at,raised_amount_usd,main_sector
pivot3,Pivot3,Hardware + Software,operating,USA,01-01-2003,pivot3,venture,07-08-2014,12000000.0,Manufacturing
pivot3,Pivot3,Hardware + Software,operating,USA,01-01-2003,pivot3,venture,24-10-2013,14000000.0,Manufacturing
pivotal-systems,Pivotal Systems,Health Diagnostics,operating,USA,01-01-2003,pivotal-systems,venture,17-01-2006,10000000.0,Health
pivotal-systems,Pivotal Systems,Health Diagnostics,operating,USA,01-01-2003,pivotal-systems,venture,15-03-2011,11050000.0,Health
pivotal-systems,Pivotal Systems,Health Diagnostics,operating,USA,01-01-2003,pivotal-systems,venture,10-03-2015,5471474.0,Health
pivotal-systems,Pivotal Systems,Health Diagnostics,operating,USA,01-01-2003,pivotal-systems,venture,24-06-2010,8600000.0,Health
pivotlink-formerly-seatab,PivotLink,Analytics,acquired,USA,01-01-1998,pivotlink-formerly-seatab,venture,17-01-2012,13000000.0,"Social, Finance, Analytics, Advertising"
pivotlink-formerly-seatab,PivotLink,Analytics,acquired,USA,01-01-1998,pivotlink-formerly-seatab,venture,22-07-2011,8085068.0,"Social, Finance, Analytics, Advertising"
pivotlink-formerly-seatab,PivotLink,Analytics,acquired,USA,01-01-1998,pivotlink-formerly-seatab,venture,10-02-2009,10000000.0,"Social, Finance, Analytics, Advertising"
pivotlink-formerly-seatab,PivotLink,Analytics,acquired,USA,01-01-1998,pivotlink-formerly-seatab,venture,10-10-2007,9000000.0,"Social, Finance, Analytics, Advertising"
pixel-magic-imaging,Pixel Magic Imaging,Technology,operating,USA,,pixel-magic-imaging,venture,05-03-2001,10500000.0,Others
pixel-velocity,Pixel Velocity,Hardware + Software,operating,USA,,pixel-velocity,venture,25-02-2015,10000000.0,Manufacturing
pixelligent,Pixelligent,Nanotechnology,operating,USA,01-01-2002,pixelligent,venture,11-12-2014,5500000.0,Cleantech / Semiconductors
pixelligent,Pixelligent,Nanotechnology,operating,USA,01-01-2002,pixelligent,venture,26-09-2011,5100000.0,Cleantech / Semiconductors
pixim,Pixim,Hardware + Software,acquired,USA,,pixim,venture,12-06-2007,5100000.0,Manufacturing
pixim,Pixim,Hardware + Software,acquired,USA,,pixim,venture,07-03-2007,15000000.0,Manufacturing
pixim,Pixim,Hardware + Software,acquired,USA,,pixim,venture,17-12-2008,13000000.0,Manufacturing
pixim,Pixim,Hardware + Software,acquired,USA,,pixim,venture,09-06-2005,12000000.0,Manufacturing
placeable-llc,"Placeable, LLC",Advertising,operating,USA,,placeable-llc,venture,13-08-2012,5000000.0,"Social, Finance, Analytics, Advertising"
placecast,Placecast,Mobile,operating,USA,01-01-2005,placecast,venture,18-11-2009,5000000.0,"News, Search and Messaging"
placed,Placed,Mobile,operating,USA,19-01-2011,placed,venture,10-06-2014,10000000.0,"News, Search and Messaging"
placeiq,PlaceIQ,Advertising,operating,USA,01-01-2010,placeiq,venture,07-05-2013,6750000.0,"Social, Finance, Analytics, Advertising"
placeiq,PlaceIQ,Advertising,operating,USA,01-01-2010,placeiq,venture,10-02-2014,15000000.0,"Social, Finance, Analytics, Advertising"
placemeter,Placemeter,Analytics,operating,USA,01-03-2012,placemeter,venture,18-09-2014,6000000.0,"Social, Finance, Analytics, Advertising"
placester,Placester,Advertising,operating,USA,01-01-2011,placester,venture,07-04-2015,15000000.0,"Social, Finance, Analytics, Advertising"
placester,Placester,Advertising,operating,USA,01-01-2011,placester,venture,22-04-2014,5500000.0,"Social, Finance, Analytics, Advertising"
plae,PLAE,Active Lifestyle,operating,USA,01-01-2012,plae,venture,15-04-2015,7000000.0,Health
plaid,Plaid,Computers,operating,USA,01-01-2012,plaid,venture,02-01-2015,12500000.0,Manufacturing
plain-vanilla,Plain Vanilla,Android,operating,USA,01-10-2010,plain-vanilla,venture,16-06-2015,5000000.0,"Social, Finance, Analytics, Advertising"
planalytics-b2b,Planalytics (B2B),Analytics,operating,USA,,planalytics-b2b,venture,05-03-2001,15000000.0,"Social, Finance, Analytics, Advertising"
planet-daily,Planet Daily,Social Media,operating,USA,,planet-daily,venture,24-04-2012,5000000.0,"Social, Finance, Analytics, Advertising"
planet-labs,Planet Labs,Aerospace,operating,USA,29-12-2010,planet-labs,venture,25-06-2013,13100000.0,Automotive & Sports
planet-soho,Planet Soho,Collaboration,operating,USA,01-01-2009,planet-soho,venture,10-01-2012,8000000.0,"Social, Finance, Analytics, Advertising"
planet3,Planet3,Machine Learning,operating,USA,,planet3,venture,09-09-2015,10000000.0,"Social, Finance, Analytics, Advertising"
planetary-resources,Planetary Resources,Mining Technologies,operating,USA,01-11-2010,planetary-resources,venture,21-10-2015,12233209.0,Cleantech / Semiconductors
planitax,Planitax,Finance,acquired,USA,01-01-1999,planitax,venture,26-07-2006,5000000.0,"Social, Finance, Analytics, Advertising"
planitax,Planitax,Finance,acquired,USA,01-01-1999,planitax,venture,02-06-2003,7500000.0,"Social, Finance, Analytics, Advertising"
planitax,Planitax,Finance,acquired,USA,01-01-1999,planitax,venture,16-06-2005,5000000.0,"Social, Finance, Analytics, Advertising"
plansource-holdings,PlanSource Holdings,Software,operating,USA,01-01-2002,plansource-holdings,venture,09-01-2014,12000000.0,Others
plansource-holdings,PlanSource Holdings,Software,operating,USA,01-01-2002,plansource-holdings,venture,01-02-2012,12000000.0,Others
plastic-jungle,Plastic Jungle,E-Commerce,acquired,USA,01-11-2006,plastic-jungle,venture,01-01-2009,6000000.0,Others
plastic-jungle,Plastic Jungle,E-Commerce,acquired,USA,01-11-2006,plastic-jungle,venture,18-11-2010,10000000.0,Others
plastic-jungle,Plastic Jungle,E-Commerce,acquired,USA,01-11-2006,plastic-jungle,venture,18-03-2010,7400000.0,Others
plastiq,PLASTIQ,E-Commerce,operating,USA,,plastiq,venture,28-02-2013,6000000.0,Others
plastiq,PLASTIQ,E-Commerce,operating,USA,,plastiq,venture,15-07-2014,10000000.0,Others
plated,Plated,Cooking,operating,USA,01-01-2012,plated,venture,06-01-2014,5000000.0,Health
plated,Plated,Cooking,operating,USA,01-01-2012,plated,venture,09-08-2014,15000000.0,Health
platfora,Platfora,Analytics,operating,USA,01-06-2011,platfora,venture,08-09-2011,7200000.0,"Social, Finance, Analytics, Advertising"
platform9-systems-inc,Platform9 Systems,Enterprise Software,operating,USA,01-01-2013,platform9-systems-inc,venture,17-08-2015,10000000.0,Others
platformq,PlatformQ,Curated Web,operating,USA,,platformq,venture,23-07-2015,10560514.0,"News, Search and Messaging"
plaxo,Plaxo,Contact Management,acquired,USA,17-11-2002,plaxo,venture,01-07-2003,8500000.0,"Social, Finance, Analytics, Advertising"
plaxo,Plaxo,Contact Management,acquired,USA,17-11-2002,plaxo,venture,01-04-2004,7000000.0,"Social, Finance, Analytics, Advertising"
plaxo,Plaxo,Contact Management,acquired,USA,17-11-2002,plaxo,venture,01-02-2007,9000000.0,"Social, Finance, Analytics, Advertising"
play-i,Wonder Workshop (Formerly Play-i),Hardware + Software,operating,USA,01-11-2012,play-i,venture,05-05-2015,6900000.0,Manufacturing
play-i,Wonder Workshop (Formerly Play-i),Hardware + Software,operating,USA,01-11-2012,play-i,venture,04-03-2014,8000000.0,Manufacturing
playerlync,PlayerLync,Information Security,operating,USA,01-01-2011,playerlync,venture,29-07-2013,10500000.0,"Social, Finance, Analytics, Advertising"
playfab-inc,"PlayFab, Inc.",Developer Tools,operating,USA,01-01-2014,playfab-inc,venture,27-02-2015,7400000.0,"Social, Finance, Analytics, Advertising"
playfirst,PlayFirst,Games,acquired,USA,30-09-2004,playfirst,venture,01-01-2004,5000000.0,Entertainment
playfirst,PlayFirst,Games,acquired,USA,30-09-2004,playfirst,venture,01-01-2006,5000000.0,Entertainment
playfirst,PlayFirst,Games,acquired,USA,30-09-2004,playfirst,venture,12-10-2010,9200000.0,Entertainment
playhaven,PlayHaven,Advertising,acquired,USA,19-08-2014,playhaven,venture,13-11-2012,8000000.0,"Social, Finance, Analytics, Advertising"
playnomics,Playnomics,Apps,acquired,USA,01-01-2009,playnomics,venture,20-02-2013,5000000.0,"News, Search and Messaging"
playon-sports,PlayOn! Sports,Games,acquired,USA,01-01-2008,playon-sports,venture,02-09-2011,7200000.0,Entertainment
playphone,PlayPhone,Games,operating,USA,01-04-2003,playphone,venture,28-08-2006,9100000.0,Entertainment
playspan,PlaySpan,Game,acquired,USA,01-05-2006,playspan,venture,01-09-2007,6500000.0,Entertainment
playspan,PlaySpan,Game,acquired,USA,01-05-2006,playspan,venture,18-07-2008,5000000.0,Entertainment
playstudios,PLAYSTUDIOS,Games,operating,USA,01-01-2011,playstudios,venture,16-08-2012,8700017.0,Entertainment
plc-systems,PLC Systems,Health Care,operating,USA,01-01-1987,plc-systems,venture,10-06-2014,6000000.0,Health
plectix-biosystems,Plectix Biosystems,Biotechnology,operating,USA,,plectix-biosystems,venture,15-02-2008,6916666.0,Cleantech / Semiconductors
plex,Plex,Games,operating,USA,03-12-2009,plex,venture,01-03-2014,10000000.0,Entertainment
plex-systems,Plex Systems,Cloud Computing,operating,USA,01-01-1995,plex-systems,venture,09-11-2009,6000000.0,"News, Search and Messaging"
plextronics,Plextronics,Clean Technology,acquired,USA,01-01-2002,plextronics,venture,20-08-2009,14000000.0,Cleantech / Semiconductors
plexxi,Plexxi,Web Hosting,operating,USA,01-08-2010,plexxi,venture,15-02-2011,8300000.0,Others
pley,Pley,Collaborative Consumption,operating,USA,01-05-2013,pley,venture,02-02-2015,10000000.0,"Social, Finance, Analytics, Advertising"
pley,Pley,Collaborative Consumption,operating,USA,01-05-2013,pley,venture,20-03-2014,6750000.0,"Social, Finance, Analytics, Advertising"
pliant-technology,Pliant Technology,Enterprise Software,acquired,USA,01-04-2006,pliant-technology,venture,30-03-2009,15000000.0,Others
pliant-technology,Pliant Technology,Enterprise Software,acquired,USA,01-04-2006,pliant-technology,venture,20-02-2008,8000000.0,Others
pluck,Pluck,Curated Web,acquired,USA,01-01-2003,pluck,venture,06-10-2004,8500000.0,"News, Search and Messaging"
pluck,Pluck,Curated Web,acquired,USA,01-01-2003,pluck,venture,14-11-2006,7000000.0,"News, Search and Messaging"
plum-4,Plum - The light switch reimagined,Hardware + Software,operating,USA,01-01-2012,plum-4,venture,04-08-2015,5000000.0,Manufacturing
plum-district,Plum District,Curated Web,operating,USA,01-01-2009,plum-district,venture,26-01-2011,8500000.0,"News, Search and Messaging"
plumchoice,Call 1-855-276 2781 for QuickBooks Support Phone Number. QuickBooks Toll Free number,Consulting,operating,USA,01-01-2001,plumchoice,venture,08-05-2012,8500000.0,"Social, Finance, Analytics, Advertising"
plumchoice,Call 1-855-276 2781 for QuickBooks Support Phone Number. QuickBooks Toll Free number,Consulting,operating,USA,01-01-2001,plumchoice,venture,08-09-2009,14700000.0,"Social, Finance, Analytics, Advertising"
plumchoice,Call 1-855-276 2781 for QuickBooks Support Phone Number. QuickBooks Toll Free number,Consulting,operating,USA,01-01-2001,plumchoice,venture,29-04-2008,8000000.0,"Social, Finance, Analytics, Advertising"
plumgrid,PLUMgrid,Networking,operating,USA,01-01-2011,plumgrid,venture,07-08-2012,10656322.0,Others
plures-technologies,Plures Technologies,Consulting,operating,USA,01-01-2008,plures-technologies,venture,09-05-2013,5000000.0,"Social, Finance, Analytics, Advertising"
pluto-tv,Pluto TV,Entertainment,operating,USA,01-01-2013,pluto-tv,venture,20-11-2014,13000000.0,Entertainment
plx-pharma,PLx Pharma,Biotechnology,operating,USA,,plx-pharma,venture,08-07-2013,9000000.0,Cleantech / Semiconductors
plx-pharma,PLx Pharma,Biotechnology,operating,USA,,plx-pharma,venture,19-03-2013,8273297.0,Cleantech / Semiconductors
pm-pediatrics,PM Pediatrics,Hospitality,operating,USA,,pm-pediatrics,venture,11-02-2014,14000000.0,Others
pmw-technologies,PMW Technologies,Software,operating,USA,01-01-2001,pmw-technologies,venture,13-05-2011,7249991.0,Others
pmw-technologies,PMW Technologies,Software,operating,USA,01-01-2001,pmw-technologies,venture,12-11-2013,11390486.0,Others
pmw-technologies,PMW Technologies,Software,operating,USA,01-01-2001,pmw-technologies,venture,02-03-2012,14000000.0,Others
pmw-technologies,PMW Technologies,Software,operating,USA,01-01-2001,pmw-technologies,venture,02-02-2010,7250000.0,Others
pneuron,Pneuron,Enterprise Software,operating,USA,01-01-2010,pneuron,venture,05-03-2013,6000000.0,Others
pneuron,Pneuron,Enterprise Software,operating,USA,01-01-2010,pneuron,venture,01-07-2015,5000000.0,Others
pocket,Pocket,Browser Extensions,operating,USA,06-08-2007,pocket,venture,19-07-2012,5000000.0,"News, Search and Messaging"
pocket,Pocket,Browser Extensions,operating,USA,06-08-2007,pocket,venture,27-02-2015,7000000.0,"News, Search and Messaging"
pocket-change,Pocket Change,Financial Services,operating,USA,01-01-2011,pocket-change,venture,11-07-2012,5000000.0,"Social, Finance, Analytics, Advertising"
pocket-gems,Pocket Gems,Games,operating,USA,01-09-2009,pocket-gems,venture,15-12-2010,5000000.0,Entertainment
pocketmath,PocketMath,Mobile,operating,USA,01-01-2011,pocketmath,venture,24-11-2014,10000000.0,"News, Search and Messaging"
pocketthis,PocketThis,Apps,operating,USA,01-01-1999,pocketthis,venture,10-11-2004,12000000.0,"News, Search and Messaging"
podtech,PodTech,Games,operating,USA,01-05-2005,podtech,venture,01-03-2006,5500000.0,Entertainment
poggled,Tagkast,Advertising,operating,USA,01-01-2013,poggled,venture,05-04-2011,5600000.0,"Social, Finance, Analytics, Advertising"
polarion,Polarion Software,Software,operating,USA,01-01-2005,polarion,venture,06-03-2014,10000000.0,Others
polaris-wireless,Polaris Wireless,Mobile,operating,USA,01-01-1999,polaris-wireless,venture,26-04-2013,10000000.0,"News, Search and Messaging"
polatis,Polatis,Web Hosting,operating,USA,01-01-2000,polatis,venture,11-11-2004,9400000.0,Others
polatis,Polatis,Web Hosting,operating,USA,01-01-2000,polatis,venture,02-06-2009,8000000.0,Others
policy-genius,PolicyGenius,Content,operating,USA,01-07-2014,policy-genius,venture,15-06-2015,5300000.0,Entertainment
pollenware,C2FO,B2B,operating,USA,01-02-2008,pollenware,venture,05-09-2012,9100000.0,"Social, Finance, Analytics, Advertising"
polymedix,PolyMedix,Biotechnology,ipo,USA,01-01-2002,polymedix,venture,01-04-2010,14000000.0,Cleantech / Semiconductors
polyremedy,PolyRemedy,Health and Wellness,operating,USA,,polyremedy,venture,29-05-2014,5135276.0,Health
polyremedy,PolyRemedy,Health and Wellness,operating,USA,,polyremedy,venture,01-07-2009,8000000.0,Health
polyserve,PolyServe,Software,acquired,USA,01-01-1999,polyserve,venture,03-11-2006,10000000.0,Others
polyvore,Polyvore,Curated Web,acquired,USA,01-02-2007,polyvore,venture,18-08-2009,5600000.0,"News, Search and Messaging"
polyvore,Polyvore,Curated Web,acquired,USA,01-02-2007,polyvore,venture,23-01-2012,14000000.0,"News, Search and Messaging"
pong-research-corporation,Pong Research Corporation,Android,operating,USA,01-01-2008,pong-research-corporation,venture,29-07-2013,5000000.0,"Social, Finance, Analytics, Advertising"
pong-research-corporation,Pong Research Corporation,Android,operating,USA,01-01-2008,pong-research-corporation,venture,16-06-2014,5000000.0,"Social, Finance, Analytics, Advertising"
ponte-solutions,Ponte Solutions,Software,acquired,USA,01-01-2001,ponte-solutions,venture,25-04-2007,7500000.0,Others
pontiflex,"Crossboard Mobile (Formerly Pontiflex, Inc.)",Advertising,acquired,USA,01-01-2008,pontiflex,venture,11-03-2011,5999993.0,"Social, Finance, Analytics, Advertising"
pontiflex,"Crossboard Mobile (Formerly Pontiflex, Inc.)",Advertising,acquired,USA,01-01-2008,pontiflex,venture,11-01-2013,7700000.0,"Social, Finance, Analytics, Advertising"
pontiflex,"Crossboard Mobile (Formerly Pontiflex, Inc.)",Advertising,acquired,USA,01-01-2008,pontiflex,venture,25-03-2009,6249999.0,"Social, Finance, Analytics, Advertising"
popcap-games,PopCap Games,Games,acquired,USA,01-01-2000,popcap-games,venture,25-05-2009,7366459.0,Entertainment
poppin,Poppin,E-Commerce,operating,USA,09-09-2009,poppin,venture,27-02-2012,6000000.0,Others
poppin,Poppin,E-Commerce,operating,USA,09-09-2009,poppin,venture,02-05-2013,11100000.0,Others
poptent,Poptent,Advertising,operating,USA,01-03-2007,poptent,venture,16-09-2010,6782497.0,"Social, Finance, Analytics, Advertising"
poptent,Poptent,Advertising,operating,USA,01-03-2007,poptent,venture,12-07-2012,5500000.0,"Social, Finance, Analytics, Advertising"
popularmedia,PopularMedia,Advertising,acquired,USA,01-01-2003,popularmedia,venture,28-07-2008,8000000.0,"Social, Finance, Analytics, Advertising"
population-diagnostics,Population Diagnostics,Biotechnology,operating,USA,,population-diagnostics,venture,29-08-2011,5360344.0,Cleantech / Semiconductors
portal-instruments,Portal Instruments,Medical Devices,operating,USA,01-01-2012,portal-instruments,venture,15-10-2014,11000000.0,Health
portalarium,Portalarium,Games,operating,USA,01-09-2009,portalarium,venture,10-07-2012,7000000.0,Entertainment
portauthority-technologies,PortAuthority Technologies,Software,operating,USA,01-01-2000,portauthority-technologies,venture,06-06-2005,13400000.0,Others
portero,Portero,Auctions,operating,USA,01-01-2004,portero,venture,19-02-2009,6600000.0,"Social, Finance, Analytics, Advertising"
portico-systems,Portico Systems,Health Care,acquired,USA,,portico-systems,venture,13-09-2006,6000000.0,Health
portico-systems,Portico Systems,Health Care,acquired,USA,,portico-systems,venture,25-02-2008,7700000.0,Health
